week,counter,query,date_clear
01.04.2021 - 30.04.2021,2432,поставки оружия,01.04.2021
01.05.2021 - 31.05.2021,1980,поставки оружия,01.05.2021
01.06.2021 - 30.06.2021,1658,поставки оружия,01.06.2021
01.07.2021 - 31.07.2021,1200,поставки оружия,01.07.2021
01.08.2021 - 31.08.2021,1195,поставки оружия,01.08.2021
01.09.2021 - 30.09.2021,1293,поставки оружия,01.09.2021
01.10.2021 - 31.10.2021,1891,поставки оружия,01.10.2021
01.11.2021 - 30.11.2021,2238,поставки оружия,01.11.2021
01.12.2021 - 31.12.2021,3149,поставки оружия,01.12.2021
01.01.2022 - 31.01.2022,6868,поставки оружия,01.01.2022
01.02.2022 - 28.02.2022,23544,поставки оружия,01.02.2022
01.03.2022 - 31.03.2022,44075,поставки оружия,01.03.2022
01.04.2022 - 30.04.2022,81167,поставки оружия,01.04.2022
01.05.2022 - 31.05.2022,45782,поставки оружия,01.05.2022
01.06.2022 - 30.06.2022,31180,поставки оружия,01.06.2022
01.07.2022 - 31.07.2022,20423,поставки оружия,01.07.2022
01.08.2022 - 31.08.2022,19859,поставки оружия,01.08.2022
01.09.2022 - 30.09.2022,31895,поставки оружия,01.09.2022
01.10.2022 - 31.10.2022,45178,поставки оружия,01.10.2022
01.11.2022 - 30.11.2022,26677,поставки оружия,01.11.2022
01.12.2022 - 31.12.2022,20903,поставки оружия,01.12.2022
01.01.2023 - 31.01.2023,40872,поставки оружия,01.01.2023
01.02.2023 - 28.02.2023,29642,поставки оружия,01.02.2023
01.03.2023 - 31.03.2023,26629,поставки оружия,01.03.2023
01.04.2021 - 30.04.2021,5328,посттравматическое стрессовое расстройство,01.04.2021
01.05.2021 - 31.05.2021,5794,посттравматическое стрессовое расстройство,01.05.2021
01.06.2021 - 30.06.2021,5056,посттравматическое стрессовое расстройство,01.06.2021
01.07.2021 - 31.07.2021,3210,посттравматическое стрессовое расстройство,01.07.2021
01.08.2021 - 31.08.2021,3614,посттравматическое стрессовое расстройство,01.08.2021
01.09.2021 - 30.09.2021,4098,посттравматическое стрессовое расстройство,01.09.2021
01.10.2021 - 31.10.2021,4960,посттравматическое стрессовое расстройство,01.10.2021
01.11.2021 - 30.11.2021,6402,посттравматическое стрессовое расстройство,01.11.2021
01.12.2021 - 31.12.2021,6913,посттравматическое стрессовое расстройство,01.12.2021
01.01.2022 - 31.01.2022,6354,посттравматическое стрессовое расстройство,01.01.2022
01.02.2022 - 28.02.2022,5154,посттравматическое стрессовое расстройство,01.02.2022
01.03.2022 - 31.03.2022,6542,посттравматическое стрессовое расстройство,01.03.2022
01.04.2022 - 30.04.2022,7313,посттравматическое стрессовое расстройство,01.04.2022
01.05.2022 - 31.05.2022,7652,посттравматическое стрессовое расстройство,01.05.2022
01.06.2022 - 30.06.2022,6486,посттравматическое стрессовое расстройство,01.06.2022
01.07.2022 - 31.07.2022,4350,посттравматическое стрессовое расстройство,01.07.2022
01.08.2022 - 31.08.2022,4364,посттравматическое стрессовое расстройство,01.08.2022
01.09.2022 - 30.09.2022,5626,посттравматическое стрессовое расстройство,01.09.2022
01.10.2022 - 31.10.2022,7340,посттравматическое стрессовое расстройство,01.10.2022
01.11.2022 - 30.11.2022,8625,посттравматическое стрессовое расстройство,01.11.2022
01.12.2022 - 31.12.2022,8984,посттравматическое стрессовое расстройство,01.12.2022
01.01.2023 - 31.01.2023,7242,посттравматическое стрессовое расстройство,01.01.2023
01.02.2023 - 28.02.2023,5914,посттравматическое стрессовое расстройство,01.02.2023
01.03.2023 - 31.03.2023,7825,посттравматическое стрессовое расстройство,01.03.2023
01.03.2021 - 31.03.2021,850,потери !украине,31.03.2021
01.04.2021 - 30.04.2021,1035,потери !украине,30.04.2021
01.05.2021 - 31.05.2021,654,потери !украине,31.05.2021
01.06.2021 - 30.06.2021,620,потери !украине,30.06.2021
01.07.2021 - 31.07.2021,600,потери !украине,31.07.2021
01.08.2021 - 31.08.2021,696,потери !украине,31.08.2021
01.09.2021 - 30.09.2021,616,потери !украине,30.09.2021
01.10.2021 - 31.10.2021,721,потери !украине,31.10.2021
01.11.2021 - 30.11.2021,6484,потери !украине,30.11.2021
01.12.2021 - 31.12.2021,1112,потери !украине,31.12.2021
01.01.2022 - 31.01.2022,893,потери !украине,31.01.2022
01.02.2022 - 28.02.2022,693522,потери !украине,28.02.2022
01.03.2022 - 31.03.2022,1423809,потери !украине,31.03.2022
01.04.2022 - 30.04.2022,606871,потери !украине,30.04.2022
01.05.2022 - 31.05.2022,493086,потери !украине,31.05.2022
01.06.2022 - 30.06.2022,341072,потери !украине,30.06.2022
01.07.2022 - 31.07.2022,294803,потери !украине,31.07.2022
01.08.2022 - 31.08.2022,257161,потери !украине,31.08.2022
01.09.2022 - 30.09.2022,447806,потери !украине,30.09.2022
01.10.2022 - 31.10.2022,370696,потери !украине,31.10.2022
01.11.2022 - 30.11.2022,259644,потери !украине,30.11.2022
01.12.2022 - 31.12.2022,178858,потери !украине,31.12.2022
01.01.2023 - 31.01.2023,208930,потери !украине,31.01.2023
01.02.2023 - 28.02.2023,197180,потери !украине,28.02.2023
01.03.2023 - 31.03.2023,165216,потери !украине,31.03.2023
01.03.2021 - 31.03.2021,14857,потери +россии -кормильцев,31.03.2021
01.04.2021 - 30.04.2021,15098,потери +россии -кормильцев,30.04.2021
01.05.2021 - 31.05.2021,14260,потери +россии -кормильцев,31.05.2021
01.06.2021 - 30.06.2021,10541,потери +россии -кормильцев,30.06.2021
01.07.2021 - 31.07.2021,7153,потери +россии -кормильцев,31.07.2021
01.08.2021 - 31.08.2021,8147,потери +россии -кормильцев,31.08.2021
01.09.2021 - 30.09.2021,12728,потери +россии -кормильцев,30.09.2021
01.10.2021 - 31.10.2021,20268,потери +россии -кормильцев,31.10.2021
01.11.2021 - 30.11.2021,35837,потери +россии -кормильцев,30.11.2021
01.12.2021 - 31.12.2021,18793,потери +россии -кормильцев,31.12.2021
01.01.2022 - 31.01.2022,17303,потери +россии -кормильцев,31.01.2022
01.02.2022 - 28.02.2022,471499,потери +россии -кормильцев,28.02.2022
01.03.2022 - 31.03.2022,621468,потери +россии -кормильцев,31.03.2022
01.04.2022 - 30.04.2022,223525,потери +россии -кормильцев,30.04.2022
01.05.2022 - 31.05.2022,160003,потери +россии -кормильцев,31.05.2022
01.06.2022 - 30.06.2022,112314,потери +россии -кормильцев,30.06.2022
01.07.2022 - 31.07.2022,98435,потери +россии -кормильцев,31.07.2022
01.08.2022 - 31.08.2022,87184,потери +россии -кормильцев,31.08.2022
01.09.2022 - 30.09.2022,184321,потери +россии -кормильцев,30.09.2022
01.10.2022 - 31.10.2022,150879,потери +россии -кормильцев,31.10.2022
01.11.2022 - 30.11.2022,98157,потери +россии -кормильцев,30.11.2022
01.12.2022 - 31.12.2022,75650,потери +россии -кормильцев,31.12.2022
01.01.2023 - 31.01.2023,85943,потери +россии -кормильцев,31.01.2023
01.02.2023 - 28.02.2023,90529,потери +россии -кормильцев,28.02.2023
01.03.2023 - 31.03.2023,87436,потери +россии -кормильцев,31.03.2023
01.03.2021 - 31.03.2021,2203,потери +украины -кормильцев -!украине -российские,31.03.2021
01.04.2021 - 30.04.2021,2632,потери +украины -кормильцев -!украине -российские,30.04.2021
01.05.2021 - 31.05.2021,2006,потери +украины -кормильцев -!украине -российские,31.05.2021
01.06.2021 - 30.06.2021,1945,потери +украины -кормильцев -!украине -российские,30.06.2021
01.07.2021 - 31.07.2021,1585,потери +украины -кормильцев -!украине -российские,31.07.2021
01.08.2021 - 31.08.2021,1610,потери +украины -кормильцев -!украине -российские,31.08.2021
01.09.2021 - 30.09.2021,1598,потери +украины -кормильцев -!украине -российские,30.09.2021
01.10.2021 - 31.10.2021,2094,потери +украины -кормильцев -!украине -российские,31.10.2021
01.11.2021 - 30.11.2021,12682,потери +украины -кормильцев -!украине -российские,30.11.2021
01.12.2021 - 31.12.2021,2900,потери +украины -кормильцев -!украине -российские,31.12.2021
01.01.2022 - 31.01.2022,2259,потери +украины -кормильцев -!украине -российские,31.01.2022
01.02.2022 - 28.02.2022,905181,потери +украины -кормильцев -!украине -российские,28.02.2022
01.03.2022 - 31.03.2022,1708280,потери +украины -кормильцев -!украине -российские,31.03.2022
01.04.2022 - 30.04.2022,719154,потери +украины -кормильцев -!украине -российские,30.04.2022
01.05.2022 - 31.05.2022,580970,потери +украины -кормильцев -!украине -российские,31.05.2022
01.06.2022 - 30.06.2022,407349,потери +украины -кормильцев -!украине -российские,30.06.2022
01.07.2022 - 31.07.2022,350905,потери +украины -кормильцев -!украине -российские,31.07.2022
01.08.2022 - 31.08.2022,312420,потери +украины -кормильцев -!украине -российские,31.08.2022
01.09.2022 - 30.09.2022,539516,потери +украины -кормильцев -!украине -российские,30.09.2022
01.10.2022 - 31.10.2022,444022,потери +украины -кормильцев -!украине -российские,31.10.2022
01.11.2022 - 30.11.2022,313362,потери +украины -кормильцев -!украине -российские,30.11.2022
01.12.2022 - 31.12.2022,222751,потери +украины -кормильцев -!украине -российские,31.12.2022
01.01.2023 - 31.01.2023,262024,потери +украины -кормильцев -!украине -российские,31.01.2023
01.02.2023 - 28.02.2023,243997,потери +украины -кормильцев -!украине -российские,28.02.2023
01.03.2023 - 31.03.2023,206222,потери +украины -кормильцев -!украине -российские,31.03.2023
01.03.2021 - 31.03.2021,0,потери мобилизованных,31.03.2021
01.04.2021 - 30.04.2021,0,потери мобилизованных,30.04.2021
01.05.2021 - 31.05.2021,0,потери мобилизованных,31.05.2021
01.06.2021 - 30.06.2021,0,потери мобилизованных,30.06.2021
01.07.2021 - 31.07.2021,0,потери мобилизованных,31.07.2021
01.08.2021 - 31.08.2021,0,потери мобилизованных,31.08.2021
01.09.2021 - 30.09.2021,0,потери мобилизованных,30.09.2021
01.10.2021 - 31.10.2021,0,потери мобилизованных,31.10.2021
01.11.2021 - 30.11.2021,0,потери мобилизованных,30.11.2021
01.12.2021 - 31.12.2021,0,потери мобилизованных,31.12.2021
01.01.2022 - 31.01.2022,0,потери мобилизованных,31.01.2022
01.02.2022 - 28.02.2022,0,потери мобилизованных,28.02.2022
01.03.2022 - 31.03.2022,0,потери мобилизованных,31.03.2022
01.04.2022 - 30.04.2022,0,потери мобилизованных,30.04.2022
01.05.2022 - 31.05.2022,0,потери мобилизованных,31.05.2022
01.06.2022 - 30.06.2022,0,потери мобилизованных,30.06.2022
01.07.2022 - 31.07.2022,0,потери мобилизованных,31.07.2022
01.08.2022 - 31.08.2022,0,потери мобилизованных,31.08.2022
01.09.2022 - 30.09.2022,1967,потери мобилизованных,30.09.2022
01.10.2022 - 31.10.2022,22027,потери мобилизованных,31.10.2022
01.11.2022 - 30.11.2022,17906,потери мобилизованных,30.11.2022
01.12.2022 - 31.12.2022,5377,потери мобилизованных,31.12.2022
01.01.2023 - 31.01.2023,5244,потери мобилизованных,31.01.2023
01.02.2023 - 28.02.2023,2695,потери мобилизованных,28.02.2023
01.03.2023 - 31.03.2023,2206,потери мобилизованных,31.03.2023
01.03.2021 - 31.03.2021,216048,потеря кормильцев,31.03.2021
01.04.2021 - 30.04.2021,247865,потеря кормильцев,30.04.2021
01.05.2021 - 31.05.2021,202818,потеря кормильцев,31.05.2021
01.06.2021 - 30.06.2021,230065,потеря кормильцев,30.06.2021
01.07.2021 - 31.07.2021,206387,потеря кормильцев,31.07.2021
01.08.2021 - 31.08.2021,318204,потеря кормильцев,31.08.2021
01.09.2021 - 30.09.2021,322716,потеря кормильцев,30.09.2021
01.10.2021 - 31.10.2021,255814,потеря кормильцев,31.10.2021
01.11.2021 - 30.11.2021,275696,потеря кормильцев,30.11.2021
01.12.2021 - 31.12.2021,287050,потеря кормильцев,31.12.2021
01.01.2022 - 31.01.2022,350517,потеря кормильцев,31.01.2022
01.02.2022 - 28.02.2022,271203,потеря кормильцев,28.02.2022
01.03.2022 - 31.03.2022,297060,потеря кормильцев,31.03.2022
01.04.2022 - 30.04.2022,294709,потеря кормильцев,30.04.2022
01.05.2022 - 31.05.2022,303570,потеря кормильцев,31.05.2022
01.06.2022 - 30.06.2022,302779,потеря кормильцев,30.06.2022
01.07.2022 - 31.07.2022,241899,потеря кормильцев,31.07.2022
01.08.2022 - 31.08.2022,241723,потеря кормильцев,31.08.2022
01.09.2022 - 30.09.2022,276885,потеря кормильцев,30.09.2022
01.10.2022 - 31.10.2022,250772,потеря кормильцев,31.10.2022
01.11.2022 - 30.11.2022,259141,потеря кормильцев,30.11.2022
01.12.2022 - 31.12.2022,275532,потеря кормильцев,31.12.2022
01.01.2023 - 31.01.2023,298678,потеря кормильцев,31.01.2023
01.02.2023 - 28.02.2023,256611,потеря кормильцев,28.02.2023
01.03.2023 - 31.03.2023,281418,потеря кормильцев,31.03.2023
01.03.2023 - 31.03.2023,966478,похороны,31.03.2023
01.04.2021 - 30.04.2021,1191306,похороны,01.04.2021
01.05.2021 - 31.05.2021,941196,похороны,01.05.2021
01.06.2021 - 30.06.2021,718522,похороны,01.06.2021
01.07.2021 - 31.07.2021,1108263,похороны,01.07.2021
01.08.2021 - 31.08.2021,803977,похороны,01.08.2021
01.09.2021 - 30.09.2021,900305,похороны,01.09.2021
01.10.2021 - 31.10.2021,922795,похороны,01.10.2021
01.11.2021 - 30.11.2021,1159986,похороны,01.11.2021
01.12.2021 - 31.12.2021,1204486,похороны,01.12.2021
01.01.2022 - 31.01.2022,1354592,похороны,01.01.2022
01.02.2022 - 28.02.2022,1518230,похороны,01.02.2022
01.03.2022 - 31.03.2022,1348507,похороны,01.03.2022
01.04.2022 - 30.04.2022,2061617,похороны,01.04.2022
01.05.2022 - 31.05.2022,1106325,похороны,01.05.2022
01.06.2022 - 30.06.2022,3583898,похороны,01.06.2022
01.07.2022 - 31.07.2022,1316753,похороны,01.07.2022
01.08.2022 - 31.08.2022,1005518,похороны,01.08.2022
01.09.2022 - 30.09.2022,1750711,похороны,01.09.2022
01.10.2022 - 31.10.2022,1062235,похороны,01.10.2022
01.11.2022 - 30.11.2022,987753,похороны,01.11.2022
01.12.2022 - 31.12.2022,900942,похороны,01.12.2022
01.01.2023 - 31.01.2023,1180029,похороны,01.01.2023
01.02.2023 - 28.02.2023,854564,похороны,01.02.2023
01.03.2023 - 31.03.2023,966463,похороны,01.03.2023
01.03.2023 - 31.03.2023,28516,похороны погибших,31.03.2023
01.04.2021 - 30.04.2021,20356,похороны погибших,01.04.2021
01.05.2021 - 31.05.2021,43321,похороны погибших,01.05.2021
01.06.2021 - 30.06.2021,4875,похороны погибших,01.06.2021
01.07.2021 - 31.07.2021,7421,похороны погибших,01.07.2021
01.08.2021 - 31.08.2021,5273,похороны погибших,01.08.2021
01.09.2021 - 30.09.2021,12980,похороны погибших,01.09.2021
01.10.2021 - 31.10.2021,7112,похороны погибших,01.10.2021
01.11.2021 - 30.11.2021,7283,похороны погибших,01.11.2021
01.12.2021 - 31.12.2021,7116,похороны погибших,01.12.2021
01.01.2022 - 31.01.2022,5639,похороны погибших,01.01.2022
01.02.2022 - 28.02.2022,5682,похороны погибших,01.02.2022
01.03.2022 - 31.03.2022,80619,похороны погибших,01.03.2022
01.04.2022 - 30.04.2022,49801,похороны погибших,01.04.2022
01.05.2022 - 31.05.2022,35970,похороны погибших,01.05.2022
01.06.2022 - 30.06.2022,27059,похороны погибших,01.06.2022
01.07.2022 - 31.07.2022,27139,похороны погибших,01.07.2022
01.08.2022 - 31.08.2022,19106,похороны погибших,01.08.2022
01.09.2022 - 30.09.2022,29426,похороны погибших,01.09.2022
01.10.2022 - 31.10.2022,38440,похороны погибших,01.10.2022
01.11.2022 - 30.11.2022,30291,похороны погибших,01.11.2022
01.12.2022 - 31.12.2022,22166,похороны погибших,01.12.2022
01.01.2023 - 31.01.2023,33556,похороны погибших,01.01.2023
01.02.2023 - 28.02.2023,26795,похороны погибших,01.02.2023
01.03.2023 - 31.03.2023,28516,похороны погибших,01.03.2023
01.03.2023 - 31.03.2023,16477,почему !россия !проиграет,31.03.2023
01.04.2021 - 30.04.2021,1740,почему !россия !проиграет,01.04.2021
01.05.2021 - 31.05.2021,1716,почему !россия !проиграет,01.05.2021
01.06.2021 - 30.06.2021,4966,почему !россия !проиграет,01.06.2021
01.07.2021 - 31.07.2021,1172,почему !россия !проиграет,01.07.2021
01.08.2021 - 31.08.2021,1442,почему !россия !проиграет,01.08.2021
01.09.2021 - 30.09.2021,1556,почему !россия !проиграет,01.09.2021
01.10.2021 - 31.10.2021,1933,почему !россия !проиграет,01.10.2021
01.11.2021 - 30.11.2021,2204,почему !россия !проиграет,01.11.2021
01.12.2021 - 31.12.2021,2834,почему !россия !проиграет,01.12.2021
01.01.2022 - 31.01.2022,2306,почему !россия !проиграет,01.01.2022
01.02.2022 - 28.02.2022,4790,почему !россия !проиграет,01.02.2022
01.03.2022 - 31.03.2022,8227,почему !россия !проиграет,01.03.2022
01.04.2022 - 30.04.2022,11408,почему !россия !проиграет,01.04.2022
01.05.2022 - 31.05.2022,20907,почему !россия !проиграет,01.05.2022
01.06.2022 - 30.06.2022,7364,почему !россия !проиграет,01.06.2022
01.07.2022 - 31.07.2022,8578,почему !россия !проиграет,01.07.2022
01.08.2022 - 31.08.2022,12961,почему !россия !проиграет,01.08.2022
01.09.2022 - 30.09.2022,49112,почему !россия !проиграет,01.09.2022
01.10.2022 - 31.10.2022,65643,почему !россия !проиграет,01.10.2022
01.11.2022 - 30.11.2022,52565,почему !россия !проиграет,01.11.2022
01.12.2022 - 31.12.2022,18232,почему !россия !проиграет,01.12.2022
01.01.2023 - 31.01.2023,19752,почему !россия !проиграет,01.01.2023
01.02.2023 - 28.02.2023,15519,почему !россия !проиграет,01.02.2023
01.03.2023 - 31.03.2023,16476,почему !россия !проиграет,01.03.2023
01.03.2023 - 31.03.2023,13763,почему !украина !проиграет,31.03.2023
01.04.2021 - 30.04.2021,0,почему !украина !проиграет,01.04.2021
01.05.2021 - 31.05.2021,0,почему !украина !проиграет,01.05.2021
01.06.2021 - 30.06.2021,0,почему !украина !проиграет,01.06.2021
01.07.2021 - 31.07.2021,0,почему !украина !проиграет,01.07.2021
01.08.2021 - 31.08.2021,0,почему !украина !проиграет,01.08.2021
01.09.2021 - 30.09.2021,0,почему !украина !проиграет,01.09.2021
01.10.2021 - 31.10.2021,0,почему !украина !проиграет,01.10.2021
01.11.2021 - 30.11.2021,0,почему !украина !проиграет,01.11.2021
01.12.2021 - 31.12.2021,0,почему !украина !проиграет,01.12.2021
01.01.2022 - 31.01.2022,0,почему !украина !проиграет,01.01.2022
01.02.2022 - 28.02.2022,868,почему !украина !проиграет,01.02.2022
01.03.2022 - 31.03.2022,5585,почему !украина !проиграет,01.03.2022
01.04.2022 - 30.04.2022,9502,почему !украина !проиграет,01.04.2022
01.05.2022 - 31.05.2022,18010,почему !украина !проиграет,01.05.2022
01.06.2022 - 30.06.2022,6403,почему !украина !проиграет,01.06.2022
01.07.2022 - 31.07.2022,7749,почему !украина !проиграет,01.07.2022
01.08.2022 - 31.08.2022,11889,почему !украина !проиграет,01.08.2022
01.09.2022 - 30.09.2022,45553,почему !украина !проиграет,01.09.2022
01.10.2022 - 31.10.2022,59772,почему !украина !проиграет,01.10.2022
01.11.2022 - 30.11.2022,47126,почему !украина !проиграет,01.11.2022
01.12.2022 - 31.12.2022,15263,почему !украина !проиграет,01.12.2022
01.01.2023 - 31.01.2023,16520,почему !украина !проиграет,01.01.2023
01.02.2023 - 28.02.2023,13434,почему !украина !проиграет,01.02.2023
01.03.2023 - 31.03.2023,13762,почему !украина !проиграет,01.03.2023
01.03.2023 - 31.03.2023,18058,почему началась война,31.03.2023
01.04.2021 - 30.04.2021,9455,почему началась война,01.04.2021
01.05.2021 - 31.05.2021,9189,почему началась война,01.05.2021
01.06.2021 - 30.06.2021,4885,почему началась война,01.06.2021
01.07.2021 - 31.07.2021,3342,почему началась война,01.07.2021
01.08.2021 - 31.08.2021,5990,почему началась война,01.08.2021
01.09.2021 - 30.09.2021,12636,почему началась война,01.09.2021
01.10.2021 - 31.10.2021,10303,почему началась война,01.10.2021
01.11.2021 - 30.11.2021,11229,почему началась война,01.11.2021
01.12.2021 - 31.12.2021,13809,почему началась война,01.12.2021
01.01.2022 - 31.01.2022,15407,почему началась война,01.01.2022
01.02.2022 - 28.02.2022,77010,почему началась война,01.02.2022
01.03.2022 - 31.03.2022,61563,почему началась война,01.03.2022
01.04.2022 - 30.04.2022,25655,почему началась война,01.04.2022
01.05.2022 - 31.05.2022,20273,почему началась война,01.05.2022
01.06.2022 - 30.06.2022,11293,почему началась война,01.06.2022
01.07.2022 - 31.07.2022,8890,почему началась война,01.07.2022
01.08.2022 - 31.08.2022,9530,почему началась война,01.08.2022
01.09.2022 - 30.09.2022,36012,почему началась война,01.09.2022
01.10.2022 - 31.10.2022,29569,почему началась война,01.10.2022
01.11.2022 - 30.11.2022,18117,почему началась война,01.11.2022
01.12.2022 - 31.12.2022,20049,почему началась война,01.12.2022
01.01.2023 - 31.01.2023,22001,почему началась война,01.01.2023
01.02.2023 - 28.02.2023,19590,почему началась война,01.02.2023
01.03.2023 - 31.03.2023,18058,почему началась война,01.03.2023
01.03.2023 - 31.03.2023,19266,почему сво,31.03.2023
01.04.2021 - 30.04.2021,226,почему сво,01.04.2021
01.05.2021 - 31.05.2021,201,почему сво,01.05.2021
01.06.2021 - 30.06.2021,78,почему сво,01.06.2021
01.07.2021 - 31.07.2021,89,почему сво,01.07.2021
01.08.2021 - 31.08.2021,52,почему сво,01.08.2021
01.09.2021 - 30.09.2021,194,почему сво,01.09.2021
01.10.2021 - 31.10.2021,334,почему сво,01.10.2021
01.11.2021 - 30.11.2021,259,почему сво,01.11.2021
01.12.2021 - 31.12.2021,243,почему сво,01.12.2021
01.01.2022 - 31.01.2022,230,почему сво,01.01.2022
01.02.2022 - 28.02.2022,291,почему сво,01.02.2022
01.03.2022 - 31.03.2022,455,почему сво,01.03.2022
01.04.2022 - 30.04.2022,1276,почему сво,01.04.2022
01.05.2022 - 31.05.2022,2442,почему сво,01.05.2022
01.06.2022 - 30.06.2022,2440,почему сво,01.06.2022
01.07.2022 - 31.07.2022,3143,почему сво,01.07.2022
01.08.2022 - 31.08.2022,5414,почему сво,01.08.2022
01.09.2022 - 30.09.2022,12479,почему сво,01.09.2022
01.10.2022 - 31.10.2022,20906,почему сво,01.10.2022
01.11.2022 - 30.11.2022,16238,почему сво,01.11.2022
01.12.2022 - 31.12.2022,14397,почему сво,01.12.2022
01.01.2023 - 31.01.2023,20621,почему сво,01.01.2023
01.02.2023 - 28.02.2023,18207,почему сво,01.02.2023
01.03.2023 - 31.03.2023,19266,почему сво,01.03.2023
01.03.2021 - 31.03.2021,931,предсказания +о войне,31.03.2021
01.04.2021 - 30.04.2021,3010,предсказания +о войне,30.04.2021
01.05.2021 - 31.05.2021,1077,предсказания +о войне,31.05.2021
01.06.2021 - 30.06.2021,1027,предсказания +о войне,30.06.2021
01.07.2021 - 31.07.2021,936,предсказания +о войне,31.07.2021
01.08.2021 - 31.08.2021,904,предсказания +о войне,31.08.2021
01.09.2021 - 30.09.2021,581,предсказания +о войне,30.09.2021
01.10.2021 - 31.10.2021,1661,предсказания +о войне,31.10.2021
01.11.2021 - 30.11.2021,2082,предсказания +о войне,30.11.2021
01.12.2021 - 31.12.2021,2088,предсказания +о войне,31.12.2021
01.01.2022 - 31.01.2022,2996,предсказания +о войне,31.01.2022
01.02.2022 - 28.02.2022,43459,предсказания +о войне,28.02.2022
01.03.2022 - 31.03.2022,77506,предсказания +о войне,31.03.2022
01.04.2022 - 30.04.2022,46860,предсказания +о войне,30.04.2022
01.05.2022 - 31.05.2022,29479,предсказания +о войне,31.05.2022
01.06.2022 - 30.06.2022,17143,предсказания +о войне,30.06.2022
01.07.2022 - 31.07.2022,14831,предсказания +о войне,31.07.2022
01.08.2022 - 31.08.2022,16279,предсказания +о войне,31.08.2022
01.09.2022 - 30.09.2022,171846,предсказания +о войне,30.09.2022
01.10.2022 - 31.10.2022,116248,предсказания +о войне,31.10.2022
01.11.2022 - 30.11.2022,44044,предсказания +о войне,30.11.2022
01.12.2022 - 31.12.2022,26458,предсказания +о войне,31.12.2022
01.01.2023 - 31.01.2023,36854,предсказания +о войне,31.01.2023
01.02.2023 - 28.02.2023,29657,предсказания +о войне,28.02.2023
01.03.2023 - 31.03.2023,21282,предсказания +о войне,31.03.2023
01.03.2021 - 31.03.2021,8819,предсказания +россией,31.03.2021
01.04.2021 - 30.04.2021,13965,предсказания +россией,30.04.2021
01.05.2021 - 31.05.2021,8241,предсказания +россией,31.05.2021
01.06.2021 - 30.06.2021,15866,предсказания +россией,30.06.2021
01.07.2021 - 31.07.2021,37394,предсказания +россией,31.07.2021
01.08.2021 - 31.08.2021,18645,предсказания +россией,31.08.2021
01.09.2021 - 30.09.2021,8615,предсказания +россией,30.09.2021
01.10.2021 - 31.10.2021,27035,предсказания +россией,31.10.2021
01.11.2021 - 30.11.2021,45565,предсказания +россией,30.11.2021
01.12.2021 - 31.12.2021,45868,предсказания +россией,31.12.2021
01.01.2022 - 31.01.2022,48223,предсказания +россией,31.01.2022
01.02.2022 - 28.02.2022,287803,предсказания +россией,28.02.2022
01.03.2022 - 31.03.2022,403874,предсказания +россией,31.03.2022
01.04.2022 - 30.04.2022,127749,предсказания +россией,30.04.2022
01.05.2022 - 31.05.2022,75193,предсказания +россией,31.05.2022
01.06.2022 - 30.06.2022,31561,предсказания +россией,30.06.2022
01.07.2022 - 31.07.2022,24447,предсказания +россией,31.07.2022
01.08.2022 - 31.08.2022,25679,предсказания +россией,31.08.2022
01.09.2022 - 30.09.2022,241551,предсказания +россией,30.09.2022
01.10.2022 - 31.10.2022,151857,предсказания +россией,31.10.2022
01.11.2022 - 30.11.2022,55316,предсказания +россией,30.11.2022
01.12.2022 - 31.12.2022,68417,предсказания +россией,31.12.2022
01.01.2023 - 31.01.2023,74160,предсказания +россией,31.01.2023
01.02.2023 - 28.02.2023,59009,предсказания +россией,28.02.2023
01.03.2023 - 31.03.2023,31507,предсказания +россией,31.03.2023
01.03.2021 - 31.03.2021,1963,предсказания +украина,31.03.2021
01.04.2021 - 30.04.2021,7790,предсказания +украина,30.04.2021
01.05.2021 - 31.05.2021,1560,предсказания +украина,31.05.2021
01.06.2021 - 30.06.2021,2217,предсказания +украина,30.06.2021
01.07.2021 - 31.07.2021,1890,предсказания +украина,31.07.2021
01.08.2021 - 31.08.2021,1793,предсказания +украина,31.08.2021
01.09.2021 - 30.09.2021,1511,предсказания +украина,30.09.2021
01.10.2021 - 31.10.2021,2860,предсказания +украина,31.10.2021
01.11.2021 - 30.11.2021,3818,предсказания +украина,30.11.2021
01.12.2021 - 31.12.2021,6156,предсказания +украина,31.12.2021
01.01.2022 - 31.01.2022,9517,предсказания +украина,31.01.2022
01.02.2022 - 28.02.2022,117414,предсказания +украина,28.02.2022
01.03.2022 - 31.03.2022,252881,предсказания +украина,31.03.2022
01.04.2022 - 30.04.2022,149956,предсказания +украина,30.04.2022
01.05.2022 - 31.05.2022,95045,предсказания +украина,31.05.2022
01.06.2022 - 30.06.2022,58220,предсказания +украина,30.06.2022
01.07.2022 - 31.07.2022,47426,предсказания +украина,31.07.2022
01.08.2022 - 31.08.2022,52178,предсказания +украина,31.08.2022
01.09.2022 - 30.09.2022,335065,предсказания +украина,30.09.2022
01.10.2022 - 31.10.2022,243199,предсказания +украина,31.10.2022
01.11.2022 - 30.11.2022,107324,предсказания +украина,30.11.2022
01.12.2022 - 31.12.2022,70629,предсказания +украина,31.12.2022
01.01.2023 - 31.01.2023,98675,предсказания +украина,31.01.2023
01.02.2023 - 28.02.2023,77359,предсказания +украина,28.02.2023
01.03.2023 - 31.03.2023,59519,предсказания +украина,31.03.2023
